
   INFO  Server running on [http://127.0.0.1:8001].  

  Press Ctrl+C to stop the server
  2025-04-20 13:57:53 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ...... ~ 510.94ms
  2025-04-20 13:57:53 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 3.06ms
  2025-04-20 13:57:53 /assets/js/plugin/jsvectormap/world.js ............................ ~ 4.12ms
  2025-04-20 13:57:53 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 5.44ms
  2025-04-20 13:57:53 /assets/js/kaiadmin.min.js ........................................ ~ 5.00ms
  2025-04-20 13:57:54 /assets/js/setting-demo.js ........................................ ~ 7.04ms
  2025-04-20 13:57:54 /assets/js/demo.js ................................................ ~ 4.11ms
  2025-04-20 13:57:54 /assets/img/talha.jpg ............................................. ~ 3.38ms
  2025-04-20 13:57:54 /assets/img/profile2.jpg ......................................... ~ 11.17ms
  2025-04-20 13:57:54 /assets/img/profile.jpg .......................................... ~ 18.21ms
  2025-04-20 13:57:54 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 2.69ms
  2025-04-20 13:57:54 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 3.05ms
  2025-04-20 13:57:54 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 7.03ms
  2025-04-20 13:57:54 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.18ms
  2025-04-20 13:57:54 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.68ms
  2025-04-20 13:57:56 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:57:57 /assets/css/bootstrap.min.css ..................................... ~ 0.47ms
  2025-04-20 13:57:57 /assets/css/demo.css .............................................. ~ 3.84ms
  2025-04-20 13:57:57 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 6.32ms
  2025-04-20 13:57:57 /assets/img/kaiadmin/logo_light.svg ............................... ~ 8.94ms
  2025-04-20 13:57:57 /assets/css/plugins.min.css ...................................... ~ 12.37ms
  2025-04-20 13:57:57 /assets/css/kaiadmin.min.css ..................................... ~ 17.10ms
  2025-04-20 13:57:57 /assets/img/jm_denis.jpg .......................................... ~ 0.32ms
  2025-04-20 13:57:57 /assets/img/chadengle.jpg ......................................... ~ 0.24ms
  2025-04-20 13:57:57 /assets/img/mlane.jpg ............................................. ~ 0.37ms
  2025-04-20 13:57:57 /assets/js/core/jquery-3.7.1.min.js .............................. ~ 10.45ms
  2025-04-20 13:57:57 /assets/css/fonts.min.css ........................................ ~ 13.12ms
  2025-04-20 13:57:57 /assets/js/core/popper.min.js ..................................... ~ 0.52ms
  2025-04-20 13:57:57 /assets/js/core/bootstrap.min.js .................................. ~ 9.81ms
  2025-04-20 13:57:57 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 2.14ms
  2025-04-20 13:57:57 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 3.24ms
  2025-04-20 13:57:57 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 3.79ms
  2025-04-20 13:57:57 /assets/js/plugin/chart-circle/circles.min.js .................... ~ 14.77ms
  2025-04-20 13:57:57 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 4.53ms
  2025-04-20 13:57:57 /assets/js/plugin/datatables/datatables.min.js .................... ~ 5.08ms
  2025-04-20 13:57:57 /assets/js/plugin/jsvectormap/jsvectormap.min.js ................ ~ 505.39ms
  2025-04-20 13:57:57 /assets/js/plugin/jsvectormap/world.js .......................... ~ 507.10ms
  2025-04-20 13:57:57 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.07ms
  2025-04-20 13:57:57 /assets/js/kaiadmin.min.js ........................................ ~ 3.32ms
  2025-04-20 13:57:57 /assets/js/setting-demo.js ........................................ ~ 5.00ms
  2025-04-20 13:57:57 /assets/js/demo.js ................................................ ~ 4.85ms
  2025-04-20 13:57:57 /assets/img/talha.jpg ............................................. ~ 5.60ms
  2025-04-20 13:57:57 /assets/img/profile2.jpg .......................................... ~ 6.50ms
  2025-04-20 13:57:57 /assets/img/profile.jpg .......................................... ~ 10.33ms
  2025-04-20 13:57:57 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.18ms
  2025-04-20 13:57:57 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 1.82ms
  2025-04-20 13:57:57 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.22ms
  2025-04-20 13:57:57 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.83ms
  2025-04-20 13:57:58 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.22ms
  2025-04-20 13:58:00 /admin/admin/tenants/31/approve ....................................... ~ 3s
  2025-04-20 13:58:04 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:58:05 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.87ms
  2025-04-20 13:58:05 /assets/css/bootstrap.min.css ..................................... ~ 4.18ms
  2025-04-20 13:58:05 /assets/css/demo.css .............................................. ~ 9.84ms
  2025-04-20 13:58:05 /assets/img/kaiadmin/logo_light.svg .............................. ~ 12.71ms
  2025-04-20 13:58:05 /assets/css/plugins.min.css ...................................... ~ 17.55ms
  2025-04-20 13:58:05 /assets/css/kaiadmin.min.css ..................................... ~ 19.29ms
  2025-04-20 13:58:05 /assets/img/jm_denis.jpg ......................................... ~ 18.84ms
  2025-04-20 13:58:05 /assets/css/fonts.min.css ......................................... ~ 0.34ms
  2025-04-20 13:58:05 /assets/img/chadengle.jpg ......................................... ~ 3.17ms
  2025-04-20 13:58:05 /assets/img/mlane.jpg ............................................. ~ 5.51ms
  2025-04-20 13:58:05 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 6.51ms
  2025-04-20 13:58:05 /assets/js/core/popper.min.js ..................................... ~ 8.51ms
  2025-04-20 13:58:05 /assets/js/core/bootstrap.min.js ................................. ~ 14.12ms
  2025-04-20 13:58:05 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 15.57ms
  2025-04-20 13:58:05 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.19ms
  2025-04-20 13:58:05 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 1.55ms
  2025-04-20 13:58:05 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.91ms
  2025-04-20 13:58:05 /assets/js/plugin/datatables/datatables.min.js .................... ~ 2.19ms
  2025-04-20 13:58:05 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 3.28ms
  2025-04-20 13:58:05 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 3.25ms
  2025-04-20 13:58:05 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.24ms
  2025-04-20 13:58:05 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.98ms
  2025-04-20 13:58:05 /assets/js/kaiadmin.min.js ....................................... ~ 11.65ms
  2025-04-20 13:58:05 /assets/js/setting-demo.js ....................................... ~ 12.52ms
  2025-04-20 13:58:05 /assets/js/demo.js ................................................ ~ 5.19ms
  2025-04-20 13:58:05 /assets/img/talha.jpg ............................................ ~ 19.63ms
  2025-04-20 13:58:05 /assets/img/profile2.jpg ......................................... ~ 21.71ms
  2025-04-20 13:58:05 /assets/img/profile.jpg ........................................... ~ 7.08ms
  2025-04-20 13:58:05 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.72ms
  2025-04-20 13:58:05 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 1.62ms
  2025-04-20 13:58:05 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.27ms
  2025-04-20 13:58:05 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 3.24ms
  2025-04-20 13:58:05 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.17ms
  2025-04-20 13:58:06 /admin/admin/tenants/31/approve ....................................... ~ 6s
  2025-04-20 13:58:13 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:58:14 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 1.23ms
  2025-04-20 13:58:14 /assets/css/bootstrap.min.css ..................................... ~ 4.57ms
  2025-04-20 13:58:14 /assets/css/plugins.min.css ....................................... ~ 6.82ms
  2025-04-20 13:58:14 /assets/img/kaiadmin/logo_light.svg .............................. ~ 23.79ms
  2025-04-20 13:58:14 /assets/css/demo.css ............................................. ~ 26.01ms
  2025-04-20 13:58:14 /assets/css/kaiadmin.min.css ..................................... ~ 28.64ms
  2025-04-20 13:58:14 /assets/img/jm_denis.jpg ......................................... ~ 32.37ms
  2025-04-20 13:58:14 /assets/css/fonts.min.css ........................................ ~ 31.93ms
  2025-04-20 13:58:14 /assets/img/chadengle.jpg ......................................... ~ 0.41ms
  2025-04-20 13:58:14 /assets/img/mlane.jpg ............................................. ~ 6.32ms
  2025-04-20 13:58:14 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 9.10ms
  2025-04-20 13:58:14 /assets/js/core/popper.min.js .................................... ~ 11.05ms
  2025-04-20 13:58:14 /assets/js/core/bootstrap.min.js ................................. ~ 12.33ms
  2025-04-20 13:58:14 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 15.97ms
  2025-04-20 13:58:14 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 7.80ms
  2025-04-20 13:58:14 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ....... ~ 10.86ms
  2025-04-20 13:58:14 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 6.11ms
  2025-04-20 13:58:14 /assets/js/plugin/datatables/datatables.min.js ................... ~ 12.50ms
  2025-04-20 13:58:14 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ....... ~ 24.66ms
  2025-04-20 13:58:14 /assets/js/plugin/jsvectormap/jsvectormap.min.js ................. ~ 23.47ms
  2025-04-20 13:58:15 /assets/js/plugin/jsvectormap/world.js ............................ ~ 7.14ms
  2025-04-20 13:58:15 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 7.17ms
  2025-04-20 13:58:15 /assets/js/kaiadmin.min.js ........................................ ~ 8.64ms
  2025-04-20 13:58:15 /assets/js/setting-demo.js ........................................ ~ 4.89ms
  2025-04-20 13:58:15 /assets/js/demo.js ............................................... ~ 10.61ms
  2025-04-20 13:58:15 /assets/img/talha.jpg ............................................ ~ 13.43ms
  2025-04-20 13:58:15 /assets/img/profile2.jpg .......................................... ~ 3.73ms
  2025-04-20 13:58:15 /assets/img/profile.jpg ........................................... ~ 2.21ms
  2025-04-20 13:58:15 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 1.36ms
  2025-04-20 13:58:15 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.26ms
  2025-04-20 13:58:15 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.71ms
  2025-04-20 13:58:15 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 0.35ms
  2025-04-20 13:58:15 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.39ms
  2025-04-20 13:58:18 /logout ............................................................... ~ 1s
  2025-04-20 13:58:19 / ..................................................................... ~ 1s
  2025-04-20 13:58:20 /admin/login .......................................................... ~ 1s
  2025-04-20 13:58:21 /build/assets/app-DbTWgVAB.css .................................... ~ 0.25ms
  2025-04-20 13:58:21 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.13ms
  2025-04-20 13:58:21 /favicon.ico ...................................................... ~ 0.16ms
  2025-04-20 14:32:22 / ..................................................................... ~ 1s
  2025-04-20 14:32:23 /admin/login .................................................... ~ 501.01ms
  2025-04-20 14:32:24 /build/assets/app-DbTWgVAB.css .................................... ~ 0.29ms
  2025-04-20 14:32:24 /build/assets/app-Bo-u61x1.js ..................................... ~ 3.46ms
  2025-04-20 14:32:24 /favicon.ico ...................................................... ~ 0.28ms
  2025-04-20 14:32:37 /login ................................................................ ~ 2s
  2025-04-20 14:32:53 / ..................................................................... ~ 1s
  2025-04-20 14:32:53 /admin/login .................................................... ~ 496.29ms
  2025-04-20 14:32:54 /admin/dashboard ...................................................... ~ 2s
  2025-04-20 14:32:57 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.20ms
  2025-04-20 14:32:57 /assets/css/bootstrap.min.css ..................................... ~ 0.48ms
  2025-04-20 14:32:57 /assets/css/plugins.min.css ....................................... ~ 2.41ms
  2025-04-20 14:32:57 /assets/css/demo.css .............................................. ~ 4.38ms
  2025-04-20 14:32:57 /assets/css/kaiadmin.min.css ...................................... ~ 6.65ms
  2025-04-20 14:32:57 /assets/img/kaiadmin/logo_light.svg ............................... ~ 9.72ms
  2025-04-20 14:32:57 /assets/img/jm_denis.jpg ......................................... ~ 12.51ms
  2025-04-20 14:32:57 /assets/img/chadengle.jpg ......................................... ~ 0.25ms
  2025-04-20 14:32:57 /assets/img/mlane.jpg ............................................. ~ 2.32ms
  2025-04-20 14:32:57 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.25ms
  2025-04-20 14:32:57 /assets/js/core/popper.min.js ..................................... ~ 1.95ms
  2025-04-20 14:32:57 /assets/css/fonts.min.css ......................................... ~ 0.16ms
  2025-04-20 14:32:57 /assets/js/core/bootstrap.min.js .................................. ~ 0.69ms
  2025-04-20 14:32:57 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 3.35ms
  2025-04-20 14:32:57 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 4.29ms
  2025-04-20 14:32:57 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 3.48ms
  2025-04-20 14:32:57 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 4.29ms
  2025-04-20 14:32:57 /assets/js/plugin/datatables/datatables.min.js .................... ~ 5.70ms
  2025-04-20 14:32:57 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 7.14ms
  2025-04-20 14:32:57 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 6.92ms
  2025-04-20 14:32:57 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.59ms
  2025-04-20 14:32:57 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 4.04ms
  2025-04-20 14:32:57 /assets/js/kaiadmin.min.js ........................................ ~ 5.30ms
  2025-04-20 14:32:57 /assets/js/setting-demo.js ........................................ ~ 7.34ms
  2025-04-20 14:32:57 /assets/js/demo.js ................................................ ~ 9.36ms
  2025-04-20 14:32:57 /assets/img/talha.jpg ............................................ ~ 12.09ms
  2025-04-20 14:32:57 /assets/img/profile2.jpg .......................................... ~ 0.24ms
  2025-04-20 14:32:57 /assets/img/profile.jpg ........................................... ~ 2.40ms
  2025-04-20 14:32:57 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.35ms
  2025-04-20 14:32:57 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.64ms
  2025-04-20 14:32:57 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.81ms
  2025-04-20 14:32:57 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 2.32ms
  2025-04-20 14:32:58 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.34ms
  2025-04-20 14:33:44 /logout ............................................................... ~ 1s
  2025-04-20 14:33:45 / ..................................................................... ~ 1s
  2025-04-20 14:33:46 /admin/login .......................................................... ~ 1s
  2025-04-20 14:33:47 /build/assets/app-DbTWgVAB.css .................................... ~ 1.55ms
  2025-04-20 14:33:47 /build/assets/app-Bo-u61x1.js .................................... ~ 22.04ms
  2025-04-20 14:33:48 /favicon.ico ...................................................... ~ 0.30ms
  2025-04-20 14:33:53 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.45ms
  2025-04-20 14:43:06 ....................................................................... ~ 1m
